artifact_id	timestamp_utc	artifact_type	path	provenance	notes
A0234	2026-05-14T13:31:00Z	array_group	cache/ablation_results/pretrained_tribe_text_audio_video_sub-03_s01e01a_parcel_approx_v1.npz;cache/ablation_results/pretrained_tribe_text_audio_video_sub-03_s01e01b_parcel_approx_v1.npz;cache/ablation_results/pretrained_tribe_text_audio_video_sub-03_s01e02a_parcel_approx_v1.npz;cache/ablation_results/pretrained_tribe_text_audio_video_sub-03_s01e02b_parcel_approx_v1.npz	experiments/eval_pretrained_tribe_algonauts.py	Metric-space predictions, targets, sample times, and finite row masks for sub-03 baseline chunks.
A0235	2026-05-14T13:31:00Z	run_log_group	research/logs/pretrained_tribe_text_audio_video_sub-03_s01e01a_parcel_approx_v1.log;research/logs/pretrained_tribe_text_audio_video_sub-03_s01e01b_parcel_approx_v1.log;research/logs/pretrained_tribe_text_audio_video_sub-03_s01e02a_parcel_approx_v1.log;research/logs/pretrained_tribe_text_audio_video_sub-03_s01e02b_parcel_approx_v1.log	experiments/eval_pretrained_tribe_algonauts.py	Run logs for sub-03 public full TRIBE baseline chunks.
A0236	2026-05-14T13:31:00Z	result_group	cache/ablation_results/pretrained_tribe_text_audio_video_sub-05_s01e01a_parcel_approx_v1.json;cache/ablation_results/pretrained_tribe_text_audio_video_sub-05_s01e01b_parcel_approx_v1.json;cache/ablation_results/pretrained_tribe_text_audio_video_sub-05_s01e02a_parcel_approx_v1.json;cache/ablation_results/pretrained_tribe_text_audio_video_sub-05_s01e02b_parcel_approx_v1.json	experiments/eval_pretrained_tribe_algonauts.py	Public full TRIBE local approximate parcel baselines for sub-05 Friends s01e01a/e01b/e02a/e02b.
A0237	2026-05-14T13:31:00Z	array_group	cache/ablation_results/pretrained_tribe_text_audio_video_sub-05_s01e01a_parcel_approx_v1.npz;cache/ablation_results/pretrained_tribe_text_audio_video_sub-05_s01e01b_parcel_approx_v1.npz;cache/ablation_results/pretrained_tribe_text_audio_video_sub-05_s01e02a_parcel_approx_v1.npz;cache/ablation_results/pretrained_tribe_text_audio_video_sub-05_s01e02b_parcel_approx_v1.npz	experiments/eval_pretrained_tribe_algonauts.py	Metric-space predictions, targets, sample times, and finite row masks for sub-05 baseline chunks.
A0238	2026-05-14T13:31:00Z	run_log_group	research/logs/pretrained_tribe_text_audio_video_sub-05_s01e01a_parcel_approx_v1.log;research/logs/pretrained_tribe_text_audio_video_sub-05_s01e01b_parcel_approx_v1.log;research/logs/pretrained_tribe_text_audio_video_sub-05_s01e02a_parcel_approx_v1.log;research/logs/pretrained_tribe_text_audio_video_sub-05_s01e02b_parcel_approx_v1.log	experiments/eval_pretrained_tribe_algonauts.py	Run logs for sub-05 public full TRIBE baseline chunks.
A0239	2026-05-14T13:31:00Z	run_log	research/logs/tribe_frozen_readout_sub-03_train_e01_val_e02_v1.log	experiments/tribe_frozen_readout_ablation.py	Failed first sub-03 frozen-readout command; missing PYTHONPATH caused ModuleNotFoundError before experiment execution.
A0240	2026-05-14T13:31:00Z	result_json	cache/ablation_results/tribe_frozen_readout_sub-03_train_e01_val_e02_v1.json	experiments/tribe_frozen_readout_ablation.py	Sub-03 1Hz frozen readout cache-building run: train e01 validate e02.
A0241	2026-05-14T13:31:00Z	run_log	research/logs/tribe_frozen_readout_sub-03_train_e01_val_e02_v1_attempt2.log	experiments/tribe_frozen_readout_ablation.py	Successful sub-03 frozen-readout rerun with PYTHONPATH set.
A0242	2026-05-14T13:31:00Z	array_group	cache/ablation_results/readout_features/tribe_lowrank_sub-03_s01e01a_text_audio_video.npz;cache/ablation_results/readout_features/tribe_lowrank_sub-03_s01e01b_text_audio_video.npz;cache/ablation_results/readout_features/tribe_lowrank_sub-03_s01e02a_text_audio_video.npz;cache/ablation_results/readout_features/tribe_lowrank_sub-03_s01e02b_text_audio_video.npz	experiments/tribe_frozen_readout_ablation.py	Cached frozen public TRIBE low-rank latent features for sub-03 Friends s01e01a/e01b/e02a/e02b.
A0243	2026-05-14T13:31:00Z	result_json	cache/ablation_results/tribe_native_tr_subject_adaptation_sub-03_train_e01_val_e02_v1.json	experiments/tribe_native_tr_subject_adaptation.py	Sub-03 native-TR episode fold: train e01 validate e02; prediction-ridge delta +0.05757, low-rank delta +0.05868.
A0244	2026-05-14T13:31:00Z	result_json	cache/ablation_results/tribe_native_tr_subject_adaptation_sub-03_train_e02_val_e01_v1.json	experiments/tribe_native_tr_subject_adaptation.py	Sub-03 native-TR episode fold: train e02 validate e01; prediction-ridge delta +0.04738, low-rank delta +0.04633.
A0245	2026-05-14T13:31:00Z	result_json	cache/ablation_results/tribe_frozen_readout_sub-05_train_e01_val_e02_v1.json	experiments/tribe_frozen_readout_ablation.py	Sub-05 1Hz frozen readout cache-building run: train e01 validate e02.
A0246	2026-05-14T13:31:00Z	array_group	cache/ablation_results/readout_features/tribe_lowrank_sub-05_s01e01a_text_audio_video.npz;cache/ablation_results/readout_features/tribe_lowrank_sub-05_s01e01b_text_audio_video.npz;cache/ablation_results/readout_features/tribe_lowrank_sub-05_s01e02a_text_audio_video.npz;cache/ablation_results/readout_features/tribe_lowrank_sub-05_s01e02b_text_audio_video.npz	experiments/tribe_frozen_readout_ablation.py	Cached frozen public TRIBE low-rank latent features for sub-05 Friends s01e01a/e01b/e02a/e02b.
A0247	2026-05-14T13:31:00Z	result_json	cache/ablation_results/tribe_native_tr_subject_adaptation_sub-05_train_e01_val_e02_v1.json	experiments/tribe_native_tr_subject_adaptation.py	Sub-05 native-TR episode fold: train e01 validate e02; prediction-ridge delta +0.03184, low-rank delta +0.02986.
A0248	2026-05-14T13:31:00Z	result_json	cache/ablation_results/tribe_native_tr_subject_adaptation_sub-05_train_e02_val_e01_v1.json	experiments/tribe_native_tr_subject_adaptation.py	Sub-05 native-TR episode fold: train e02 validate e01; prediction-ridge delta +0.02660, low-rank delta +0.02881.
A0249	2026-05-14T13:31:00Z	result_json	cache/ablation_results/tribe_native_tr_subject_adaptation_sub-01_sub-02_sub-03_sub-05_episode_holdout_s01_e01_e02_v1.json	Codex aggregation	Aggregated sub-01/sub-02/sub-03/sub-05 native-TR comparison: prediction-ridge +0.04002 vs raw head, low-rank +0.04006 vs raw head, low-rank only +0.000041 vs prediction-ridge.
A0250	2026-05-14T13:35:00Z	test_stdout	pytest_stdout	Codex validation	TSV schema checks passed and full focused research suite passed 53/53 after recovery continuation.
A0251	2026-05-15T01:21:06Z	script	experiments/calibrate_tribe_submission.py	Codex submission harness	Applies subject-specific prediction-ridge calibration maps fitted on available season-1 labels to raw hidden-stimulus submission predictions.
A0252	2026-05-15T01:21:06Z	test	tests/test_calibrate_tribe_submission.py	Codex unit tests	Tests calibrated submission utility behavior for preserving uncalibrated units and alpha selection by complete episode groups.
A0253	2026-05-15T01:21:06Z	submission_npy	cache/submissions/tribe_prediction_ridge_friends_s7_sub01_s07e01a_v1.npy	experiments/calibrate_tribe_submission.py	Algonauts-style nested prediction dictionary for prediction-ridge-calibrated Friends S7 sub-01 s07e01a; all finite.
A0254	2026-05-15T01:21:06Z	submission_zip	cache/submissions/tribe_prediction_ridge_friends_s7_sub01_s07e01a_v1.zip	experiments/calibrate_tribe_submission.py	Zipped calibrated Friends S7 sub-01 s07e01a prediction file for submission-format smoke testing.
A0255	2026-05-15T01:21:06Z	manifest_json	cache/submissions/tribe_prediction_ridge_friends_s7_sub01_s07e01a_manifest_v1.json	experiments/calibrate_tribe_submission.py	Manifest for prediction-ridge calibrated Friends S7 sub-01 s07e01a submission-format smoke; records alpha selection, train-run provenance, shape, finiteness, and calibrated-unit count.
A0256	2026-05-15T01:21:06Z	array_npz	cache/submissions/calibrators/prediction_ridge_sub-01_native_tr_s01e01e02_v1.npz	experiments/calibrate_tribe_submission.py	Fitted sub-01 native-TR prediction-ridge calibration map trained on available Friends s01e01/e02 labels.
A0257	2026-05-15T01:21:06Z	run_log	research/logs/tribe_prediction_ridge_friends_s7_sub01_s07e01a_submission_smoke_v1.log	experiments/calibrate_tribe_submission.py	Run log for calibrated Friends S7 sub-01 s07e01a submission-format smoke.
A0258	2026-05-15T01:23:00Z	test_stdout	pytest_stdout	Codex validation	TSV schema checks passed and full focused research suite passed 55/55 after adding calibrated submission harness.
A0259	2026-05-19T07:32:48Z	script	experiments/tribe_faithful_retrain.py	Codex H001-S harness	Faithful local TRIBE retrain entry point using tribev2.main/defaults, episode-disjoint Algonauts split, local caches, and shape/finite smoke summary.
A0260	2026-05-19T07:32:48Z	test	tests/test_tribe_faithful_retrain.py	Codex unit tests	Tests episode range parsing, query construction, split replacement, parcel target config, tiny model override, and primary-value handling.
A0261	2026-05-19T07:32:48Z	result_json	cache/ablation_results/tribe_faithful_retrain_H001-S_blocked_20260519T073248Z.json	experiments/tribe_faithful_retrain.py	Blocked H001-S smoke summary; records split-config crash fix and projected cold-video budget breach before training.
A0262	2026-05-19T07:32:48Z	manifest_json	research/manifests/tribe_faithful_retrain_H001-S_blocked_20260519T073248Z_manifest.json	experiments/tribe_faithful_retrain.py	Manifest for blocked H001-S smoke attempt, including logs, commits, cache policy, validation, and GPU policy.
A0263	2026-05-19T07:32:48Z	run_log	research/logs/H001-S__20260519T070611Z.log	experiments/tribe_faithful_retrain.py	Initial H001-S launch failed before training because split transform replacement left the default val_ratio in the config; fixed in commit eff2247.
A0264	2026-05-19T07:32:48Z	run_log	research/logs/H001-S__20260519T070710Z.log	experiments/tribe_faithful_retrain.py	Second H001-S launch reached event construction plus text/audio feature extraction, then was manually stopped during cold video extraction due projected budget breach.
A0265	2026-05-19T07:48:06Z	result_json	cache/ablation_results/tribe_faithful_retrain_20260519T074758Z.json	experiments/tribe_faithful_retrain.py	Text-only H001-S smoke result; validation prediction shape (200,1000), all finite, test Pearson 0.0038157387.
A0266	2026-05-19T07:48:06Z	manifest_json	research/manifests/tribe_faithful_retrain_20260519T074758Z_manifest.json	experiments/tribe_faithful_retrain.py	Manifest for successful downgraded text-only H001-S smoke; records command, cache policy, checkpoint paths, shape summary, git SHA, and runtime.
A0267	2026-05-19T07:48:06Z	run_log	research/logs/H001-S__20260519T074625Z.log	experiments/tribe_faithful_retrain.py	First text-only H001-S rerun reached training and evaluation, then crashed before JSON write because ConfDict.to_dict was unavailable; fixed in a9ead79.
A0268	2026-05-19T07:48:06Z	run_log	research/logs/H001-S__20260519T074747Z.log	experiments/tribe_faithful_retrain.py	Successful text-only H001-S rerun on GPU0 after config-hash fix.
A0269	2026-05-19T07:48:06Z	test_stdout	pytest_stdout	Codex validation	Focused H001-S/event/config tests passed 12/12 after config-hash fix.
